@RELATION svmclasbluemetaldisc
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE class {classical_w,blues_w,metal_w,disco_w}

@DATA
0.040969,0.016158,3.232992,0.083985,0.134386,0.126039,0.006575,0.062771,-25.428717,1.894427,-0.866562,0.245754,-0.317930,0.103565,0.061274,-0.015994,-0.047787,-0.031920,0.173891,0.097478,0.009655,0.018818,0.001396,0.035380,0.014333,0.020096,0.023653,0.018804,0.004430,0.005494,0.005840,0.032147,0.017907,0.021777,0.008600,0.008849,0.064802,0.018688,0.033846,0.064460,0.003137,0.011886,0.893508,0.387746,0.287333,0.253207,0.264547,0.233177,0.213361,0.254886,0.265250,0.255623,0.247796,0.229248,0.201194,0.015018,0.001244,0.025752,0.015824,0.019742,0.015404,0.015443,0.004516,0.005128,0.004936,0.019665,0.014799,0.007824,300.000000,0.100642,classical_w
0.028764,0.034431,3.228371,0.076293,0.138653,0.052529,0.005843,0.042982,-24.100181,2.891743,-0.684256,0.038860,-0.504033,-0.110367,-0.072997,0.091383,0.132406,-0.042786,-0.016114,0.019113,-0.105580,0.027737,0.026369,0.015669,0.010102,0.019265,0.013601,0.048936,0.003451,0.005512,0.012571,0.019856,0.008409,0.025221,0.005672,0.012828,0.047040,0.021453,0.038327,0.022214,0.003335,0.009655,0.593032,0.276797,0.211284,0.243249,0.205751,0.201378,0.220864,0.209986,0.197969,0.211127,0.210628,0.183038,0.183324,0.015633,0.021049,0.010780,0.007059,0.009849,0.010734,0.026862,0.004218,0.004374,0.008253,0.011235,0.005631,0.007724,240.000000,0.094456,classical_w
0.038985,0.021537,3.233588,0.079741,0.126853,0.159291,0.005817,0.060490,-23.946339,2.185010,-0.710095,0.201887,-0.425391,0.041699,0.018838,0.008386,-0.117668,-0.041996,-0.049776,0.092794,0.106588,0.018956,0.010636,0.036318,0.017805,0.020697,0.035512,0.022425,0.003553,0.005649,0.011154,0.018551,0.009827,0.023891,0.008232,0.011899,0.049887,0.018597,0.034854,0.075247,0.002401,0.013471,0.833804,0.329180,0.248564,0.278825,0.234803,0.245326,0.228073,0.213908,0.253023,0.252212,0.237884,0.201246,0.201481,0.016587,0.012021,0.029139,0.014486,0.017907,0.023444,0.015231,0.003730,0.005339,0.009608,0.012870,0.009772,0.009336,150.000000,0.130621,classical_w
0.039295,0.025310,3.241269,0.088851,0.131272,0.300592,0.006421,0.064982,-24.091054,1.737573,-0.578172,-0.364361,-0.287158,-0.072773,-0.421717,-0.234684,-0.213881,-0.238365,-0.016145,0.032804,0.061103,0.017619,0.006000,0.018987,0.050000,0.010466,0.015939,0.032084,0.001757,0.013682,0.009752,0.009697,0.006449,0.027001,0.012435,0.016525,0.052314,0.018951,0.034423,0.146743,0.003399,0.023262,0.797465,0.461365,0.297923,0.281607,0.255975,0.226124,0.260870,0.234347,0.270019,0.308653,0.299294,0.278843,0.250898,0.018470,0.007059,0.014438,0.038386,0.010655,0.012901,0.027045,0.002362,0.015840,0.010840,0.009761,0.007902,0.012862,171.428571,0.085973,classical_w
0.021788,0.010872,3.092996,0.074580,0.142111,0.051505,0.010438,0.031019,-26.262499,3.194967,-0.437317,0.092039,-0.211688,-0.003772,-0.361501,-0.166955,-0.106732,-0.079350,-0.134965,-0.027002,0.089906,0.033058,0.002311,0.034711,0.034014,0.025025,0.014169,0.025351,0.001126,0.011936,0.014745,0.019525,0.010035,0.025380,0.005597,0.009809,0.170617,0.022815,0.039533,0.047371,0.006416,0.009531,1.244287,0.400093,0.317582,0.268753,0.246687,0.255722,0.250332,0.280597,0.286077,0.313527,0.269109,0.219732,0.198101,0.029569,0.002998,0.027428,0.030579,0.022046,0.012771,0.021905,0.001801,0.011622,0.013642,0.017370,0.012117,0.009223,171.428571,0.120083,classical_w
0.017647,0.025328,3.180450,0.073728,0.151577,0.025546,0.005307,0.025865,-24.745259,3.644912,-0.199678,0.281826,0.081862,-0.021940,-0.505375,-0.328371,-0.144193,0.036133,0.017238,-0.052820,-0.073448,0.028778,0.001850,0.023415,0.006769,0.014425,0.077044,0.062017,0.000956,0.007020,0.016711,0.010665,0.002768,0.028981,0.002729,0.009815,0.067279,0.022643,0.034496,0.013617,0.002442,0.005707,0.563782,0.304710,0.202580,0.226507,0.197667,0.175983,0.179736,0.183516,0.160992,0.181259,0.194891,0.172953,0.175433,0.013139,0.001764,0.014674,0.004203,0.006156,0.032366,0.018621,0.001252,0.005951,0.011516,0.006974,0.002137,0.005923,171.428571,0.099156,classical_w
0.021106,0.029365,3.169443,0.081523,0.156737,0.056771,0.005142,0.030838,-25.417529,3.048453,-0.068964,0.442108,-0.064715,-0.154467,-0.509952,-0.045351,-0.152662,0.027337,0.174599,0.076881,-0.002204,0.045453,0.001409,0.062874,0.012208,0.017577,0.015336,0.031343,0.000703,0.016526,0.017260,0.014617,0.005673,0.026052,0.005267,0.016142,0.068919,0.020690,0.031528,0.028642,0.002576,0.006843,0.680703,0.282188,0.197926,0.201148,0.174823,0.162023,0.158259,0.163754,0.190983,0.184340,0.158190,0.149797,0.156754,0.024462,0.000974,0.025852,0.010046,0.007414,0.010906,0.018537,0.000623,0.008399,0.010058,0.006849,0.004422,0.007456,300.000000,0.078704,classical_w
0.030395,0.013319,3.197916,0.082583,0.134322,0.191788,0.005274,0.044574,-25.335124,2.431472,0.000121,0.211265,-0.281042,-0.210730,-0.360315,-0.002163,-0.030437,-0.028686,-0.238847,-0.104609,-0.012308,0.030339,0.004079,0.046973,0.040146,0.034294,0.006705,0.022431,0.000647,0.005036,0.015549,0.010387,0.011612,0.030799,0.007347,0.008977,0.065333,0.019447,0.036900,0.078197,0.002694,0.014766,0.822407,0.295704,0.252531,0.239915,0.217701,0.245048,0.224035,0.211013,0.220577,0.253893,0.269271,0.214948,0.199043,0.026919,0.003363,0.032882,0.029969,0.016672,0.004090,0.017120,0.000660,0.003544,0.013015,0.007915,0.012078,0.009313,133.333333,0.078199,classical_w
0.043962,0.007231,3.150831,0.085920,0.128389,0.360281,0.009015,0.069574,-26.373936,1.940369,-0.046050,0.162443,-0.314353,0.221352,-0.345501,0.052662,-0.100016,-0.001660,0.046906,0.013176,0.100271,0.017236,0.001903,0.034917,0.015852,0.026314,0.022451,0.023635,0.003165,0.012130,0.014970,0.014082,0.011330,0.023141,0.011542,0.007221,0.161854,0.020576,0.036683,0.130851,0.005383,0.020013,0.929196,0.494715,0.346674,0.272923,0.246865,0.287816,0.228070,0.248304,0.288373,0.249003,0.273146,0.269339,0.229615,0.020845,0.002193,0.031375,0.016455,0.019877,0.026645,0.018675,0.003571,0.012996,0.015235,0.013730,0.014369,0.010011,300.000000,0.103139,classical_w
0.034947,0.018250,3.224982,0.100985,0.152704,0.240362,0.009491,0.052849,-26.849003,2.304603,-0.335829,-0.254869,-0.527332,-0.311004,-0.320542,-0.275952,-0.005025,0.083529,-0.026407,0.057789,0.259573,0.004260,0.009706,0.012750,0.006524,0.008343,0.069271,0.037551,0.004446,0.027579,0.003969,0.017717,0.021492,0.037710,0.012991,0.017924,0.081973,0.022308,0.033000,0.152349,0.007367,0.025054,1.263141,0.462846,0.266973,0.252636,0.262870,0.231650,0.292825,0.239184,0.254793,0.239656,0.230001,0.211423,0.196625,0.003240,0.010816,0.010148,0.006816,0.006852,0.030827,0.020202,0.004562,0.018915,0.003638,0.014200,0.016880,0.009785,400.000000,0.152745,classical_w
0.046248,0.006160,3.179354,0.090570,0.127608,0.356518,0.007033,0.073606,-26.580147,1.606765,-0.119012,0.171704,-0.325732,0.108160,-0.386266,0.005513,0.149210,-0.124406,-0.187208,-0.081768,0.085310,0.022919,0.006506,0.045173,0.011885,0.013968,0.011568,0.015792,0.007593,0.013771,0.007961,0.020539,0.011515,0.022583,0.012729,0.007536,0.126093,0.019279,0.034091,0.149565,0.003872,0.026556,1.107989,0.531224,0.356740,0.316398,0.277984,0.231754,0.281251,0.235509,0.219405,0.233940,0.258605,0.225109,0.224323,0.020533,0.006529,0.038158,0.012762,0.011055,0.008959,0.012059,0.008131,0.012901,0.007874,0.021361,0.014765,0.010110,150.000000,0.090047,classical_w
0.035035,0.006078,3.192568,0.083591,0.137314,0.153960,0.005320,0.053966,-26.681595,2.061039,-0.536936,-0.021970,-0.674114,-0.141777,-0.274711,-0.189901,-0.227139,-0.114829,0.149801,0.207638,0.176710,0.012918,0.009182,0.021732,0.013515,0.020012,0.026314,0.042873,0.004085,0.014900,0.015057,0.013854,0.012186,0.023797,0.010355,0.005831,0.115982,0.020328,0.035812,0.093568,0.003790,0.017191,0.942108,0.478748,0.303400,0.306692,0.267729,0.241979,0.267057,0.237749,0.252712,0.236370,0.257762,0.226054,0.210156,0.012679,0.009322,0.020265,0.013118,0.020097,0.019791,0.028375,0.004771,0.013818,0.009896,0.010640,0.011239,0.008359,171.428571,0.101737,classical_w
0.036683,0.021130,3.229814,0.089797,0.141983,0.174715,0.005167,0.052480,-24.764499,1.974494,-0.716517,0.001677,-0.279630,-0.240485,-0.563380,-0.148134,0.214466,0.128202,-0.101761,0.000319,0.027867,0.036778,0.003916,0.017890,0.008864,0.011500,0.024676,0.040356,0.000933,0.008726,0.030637,0.030095,0.011026,0.027785,0.008216,0.010256,0.048294,0.019011,0.033830,0.075273,0.002445,0.012863,0.782061,0.373041,0.280527,0.265825,0.274698,0.197272,0.222190,0.199853,0.262163,0.273549,0.224726,0.182069,0.199067,0.021189,0.003369,0.013085,0.006760,0.009821,0.017818,0.024823,0.000858,0.007101,0.020798,0.019055,0.009887,0.008223,400.000000,0.108295,classical_w
0.033628,0.009032,3.180643,0.088573,0.143989,0.190976,0.003888,0.054643,-27.305718,1.862899,-0.541696,-0.345871,-0.718042,-0.309349,-0.585823,-0.157866,0.037803,0.099272,0.200685,0.314714,0.210208,0.013893,0.005891,0.011868,0.010907,0.010269,0.021178,0.044367,0.002106,0.021559,0.017861,0.023176,0.011251,0.022034,0.008185,0.009413,0.070273,0.020755,0.036299,0.097762,0.002234,0.016987,1.383658,0.405061,0.281626,0.280521,0.262379,0.244344,0.225514,0.263859,0.256018,0.211277,0.178327,0.213406,0.175189,0.011423,0.004463,0.010318,0.008750,0.008393,0.015278,0.032748,0.001938,0.013628,0.014952,0.017508,0.009741,0.007954,200.000000,0.113208,classical_w
0.047702,0.037433,3.252570,0.085935,0.127497,0.171493,0.005780,0.071600,-22.887824,1.344254,-1.278279,0.164133,-0.507362,0.086974,-0.167955,-0.240405,-0.237384,-0.112773,-0.079122,-0.035274,-0.067953,0.021414,0.006228,0.010517,0.014728,0.019355,0.013558,0.006586,0.013943,0.014397,0.009353,0.015190,0.010487,0.017141,0.007200,0.019109,0.051792,0.017540,0.035064,0.084648,0.002627,0.009449,0.761360,0.300639,0.294655,0.250365,0.258740,0.229074,0.240327,0.205522,0.243228,0.235391,0.252824,0.225394,0.220089,0.019716,0.006644,0.008892,0.012747,0.016617,0.010998,0.004301,0.014288,0.010529,0.009276,0.012177,0.011901,0.004979,200.000000,0.135354,classical_w
0.027889,0.034966,3.206515,0.086639,0.150421,0.066081,0.004483,0.036219,-24.488790,2.822375,-0.863369,-0.248924,-0.647395,-0.239342,-0.099924,0.037448,-0.127841,-0.136450,-0.132599,-0.054782,-0.114161,0.016247,0.004725,0.037042,0.022547,0.007504,0.008283,0.029014,0.004140,0.019816,0.008942,0.017250,0.016817,0.021363,0.006837,0.023452,0.113284,0.024852,0.036838,0.045569,0.004944,0.007629,1.289949,0.416223,0.323138,0.306304,0.265024,0.226912,0.246662,0.237416,0.235617,0.250827,0.251251,0.208147,0.182820,0.014094,0.003526,0.020730,0.015911,0.005968,0.006356,0.019908,0.004206,0.013640,0.006505,0.014081,0.016853,0.006234,150.000000,0.095355,classical_w
0.038586,0.036572,3.236568,0.089402,0.145757,0.154658,0.004577,0.058209,-23.877861,2.180287,-0.979802,-0.410284,-0.905374,-0.160406,0.151670,0.088923,-0.131663,-0.004755,-0.007803,-0.080798,0.183563,0.025916,0.010540,0.009190,0.007810,0.012437,0.003945,0.039460,0.005853,0.022844,0.015849,0.014386,0.008815,0.022564,0.010475,0.012728,0.050157,0.022644,0.035184,0.109848,0.002786,0.019430,0.650905,0.469146,0.354987,0.300809,0.327709,0.317530,0.247622,0.278324,0.244048,0.255296,0.287883,0.210310,0.177450,0.020932,0.009761,0.007514,0.007363,0.009838,0.002867,0.032754,0.006034,0.015859,0.014064,0.010057,0.007092,0.009293,240.000000,0.078704,classical_w
0.031722,0.041025,3.218363,0.085341,0.145586,0.074849,0.006315,0.045086,-23.410580,2.241158,-0.986340,0.234448,-0.299917,-0.116513,-0.262595,-0.094445,-0.037083,0.091036,0.055764,0.217031,0.047736,0.015976,0.006455,0.014399,0.013258,0.030925,0.013236,0.016843,0.004504,0.014980,0.016893,0.024744,0.017630,0.025338,0.007306,0.018073,0.066405,0.020768,0.034759,0.039057,0.005376,0.010652,0.679146,0.351220,0.284273,0.300175,0.278490,0.261576,0.266171,0.334913,0.290118,0.340759,0.248186,0.246080,0.196885,0.016754,0.007484,0.015257,0.013977,0.018809,0.014373,0.014705,0.005086,0.013031,0.017675,0.019779,0.019265,0.009235,171.428571,0.118834,classical_w
0.060623,0.032644,3.238955,0.108463,0.138883,0.489127,0.003869,0.090986,-22.243556,1.467680,-0.155608,0.419436,-0.277653,0.100095,0.014976,0.156546,-0.017889,0.036756,-0.095275,0.081365,0.146556,0.022499,0.013752,0.018283,0.008744,0.016896,0.019344,0.040577,0.004939,0.004452,0.007351,0.013131,0.006349,0.016099,0.010644,0.014134,0.046708,0.015634,0.026060,0.151450,0.001239,0.018506,0.545207,0.278077,0.217277,0.213588,0.211685,0.207165,0.224041,0.228600,0.220643,0.211983,0.196265,0.184231,0.175383,0.014892,0.012177,0.011435,0.009525,0.010376,0.013015,0.023361,0.006110,0.003284,0.005212,0.008628,0.006172,0.005186,133.333333,0.109170,classical_w
0.030284,0.036731,3.230533,0.080938,0.138850,0.115111,0.004963,0.044682,-23.356910,2.258920,-0.640378,0.001382,-0.404269,-0.217055,-0.304321,-0.107101,-0.154150,0.093129,-0.141274,0.028815,0.245952,0.014431,0.003388,0.012252,0.062250,0.017317,0.009302,0.030553,0.002353,0.012771,0.013996,0.015744,0.004560,0.025483,0.006046,0.014981,0.046107,0.018302,0.031142,0.057726,0.002886,0.010319,0.393957,0.287554,0.261729,0.211867,0.252210,0.222755,0.218754,0.203719,0.202545,0.212489,0.195973,0.186078,0.192471,0.011005,0.003225,0.007080,0.038176,0.014064,0.006971,0.020123,0.002149,0.009276,0.009969,0.011752,0.003572,0.009435,200.000000,0.078431,classical_w
0.035923,0.049615,3.213655,0.081014,0.133923,0.142823,0.004307,0.060635,-22.409285,2.394423,-0.310876,0.584285,-0.385788,0.303635,-0.105887,-0.052297,0.029376,-0.174432,-0.125428,-0.124071,-0.042821,0.021551,0.006799,0.021329,0.031303,0.016722,0.006391,0.034167,0.001142,0.006867,0.043243,0.028115,0.007090,0.024745,0.009047,0.016509,0.050348,0.019183,0.034829,0.080213,0.001787,0.015923,0.575561,0.369390,0.275346,0.231359,0.219154,0.198061,0.194326,0.196572,0.191682,0.177234,0.200769,0.191268,0.191658,0.019068,0.006396,0.012723,0.021198,0.011326,0.005855,0.022514,0.001244,0.005628,0.026807,0.019883,0.005913,0.007628,150.000000,0.100642,classical_w
0.023904,0.018258,3.188055,0.086732,0.153602,0.092672,0.005594,0.030106,-25.571686,2.647081,0.029673,-0.023301,-0.148292,0.206467,0.161769,0.402161,-0.020770,-0.351601,-0.093036,0.283222,0.199079,0.013782,0.001663,0.063974,0.008181,0.036246,0.045965,0.034181,0.000627,0.003612,0.005010,0.027818,0.001805,0.032351,0.005488,0.008938,0.073625,0.019165,0.031606,0.038099,0.002762,0.009964,0.574576,0.253607,0.244349,0.236199,0.199823,0.200376,0.224090,0.190015,0.177245,0.179003,0.165539,0.157600,0.164272,0.009501,0.001209,0.033603,0.005597,0.019765,0.025780,0.021570,0.000424,0.002945,0.003453,0.014481,0.001313,0.009562,200.000000,0.090129,classical_w
0.019501,0.011848,3.173106,0.092043,0.164474,0.073485,0.007159,0.023563,-29.000765,2.857355,0.299575,0.516101,0.001556,0.045291,0.026022,0.019713,0.085567,0.186749,0.161412,0.085059,-0.035466,0.010024,0.009393,0.051642,0.004958,0.024220,0.006400,0.077110,0.001003,0.005532,0.009025,0.071902,0.001791,0.039670,0.006698,0.005350,0.118105,0.019738,0.029823,0.045520,0.005097,0.007904,1.082812,0.353830,0.308631,0.225272,0.242962,0.207907,0.187770,0.184562,0.175053,0.169233,0.184194,0.198229,0.180446,0.008044,0.009631,0.028418,0.005499,0.017116,0.005666,0.041184,0.001123,0.004872,0.006423,0.032549,0.001591,0.009671,400.000000,0.117347,classical_w
0.063383,0.012871,3.145964,0.122030,0.148456,0.540643,0.004735,0.096289,-24.573925,1.615327,-0.039660,0.383034,-0.097076,0.026736,0.099846,0.168827,0.064606,0.089028,-0.027728,0.059047,0.076933,0.012896,0.006847,0.035726,0.010210,0.027653,0.008793,0.049765,0.004710,0.004237,0.012747,0.028089,0.003805,0.022524,0.020969,0.007138,0.112635,0.023017,0.023038,0.257251,0.001923,0.047326,0.859715,0.419178,0.245683,0.218349,0.204136,0.237857,0.222165,0.262693,0.280201,0.276801,0.231728,0.173499,0.165330,0.010361,0.007572,0.022097,0.009014,0.021004,0.008511,0.033361,0.005353,0.004223,0.010050,0.019196,0.004141,0.008964,171.428571,0.117895,classical_w
0.046007,0.038470,3.234898,0.089904,0.128416,0.262236,0.004057,0.072604,-22.753916,1.413674,-0.669856,0.396994,-0.203665,0.163892,0.112007,0.057379,0.016324,0.110005,-0.028852,-0.052552,-0.030782,0.025149,0.007051,0.033066,0.004942,0.007561,0.014144,0.025409,0.003923,0.006758,0.012002,0.013350,0.016645,0.017608,0.009827,0.023371,0.067962,0.018012,0.032479,0.130513,0.001694,0.014870,0.944677,0.333670,0.218687,0.237063,0.234681,0.207500,0.179823,0.191139,0.192499,0.195479,0.203534,0.187558,0.181397,0.015546,0.007102,0.020912,0.003524,0.006357,0.009610,0.014641,0.004309,0.005923,0.009102,0.007841,0.013694,0.005994,200.000000,0.106122,classical_w
0.054675,0.068406,3.206819,0.097886,0.131437,0.517119,0.009036,0.081638,-22.782058,1.257845,-0.641380,-0.409384,0.089566,0.304977,0.028733,0.244652,-0.372668,0.090913,-0.174416,0.198981,0.083942,0.012914,0.002115,0.030806,0.008590,0.031951,0.008646,0.024849,0.010406,0.009267,0.007114,0.010707,0.003399,0.022305,0.015277,0.023469,0.069967,0.019006,0.031404,0.190210,0.004682,0.026786,0.695555,0.437113,0.331775,0.253949,0.306061,0.248813,0.264228,0.292856,0.236424,0.262433,0.225853,0.226125,0.205202,0.009627,0.002624,0.021318,0.007451,0.020240,0.008565,0.021841,0.011393,0.010803,0.006789,0.011404,0.003329,0.010567,300.000000,0.092379,classical_w
0.028500,0.024034,3.236205,0.095274,0.163450,0.161859,0.004777,0.043400,-26.713288,2.461771,-0.541712,-0.157594,-0.691266,-0.576801,-0.412217,-0.093524,0.023540,-0.042441,-0.026002,0.132947,0.150265,0.025763,0.041489,0.006806,0.030463,0.015656,0.008559,0.019276,0.001243,0.035668,0.016016,0.013134,0.003638,0.035255,0.007529,0.010869,0.054568,0.022126,0.030430,0.088381,0.002945,0.016323,0.927821,0.496612,0.372085,0.320843,0.214362,0.239164,0.214761,0.233164,0.241661,0.221512,0.239473,0.210294,0.207795,0.009615,0.020227,0.005213,0.014003,0.009922,0.008291,0.009195,0.001295,0.018419,0.008994,0.009906,0.002093,0.006540,300.000000,0.110112,classical_w
0.044359,0.066900,3.260343,0.091799,0.131438,0.352128,0.002798,0.073297,-22.005671,1.480391,-0.053352,0.092122,0.180517,0.111900,0.179358,-0.062188,-0.149589,0.168695,0.152683,0.274249,-0.044110,0.013732,0.001819,0.086818,0.009900,0.011159,0.029194,0.025290,0.006306,0.004379,0.004581,0.026664,0.010024,0.028805,0.007188,0.019721,0.039974,0.015513,0.029406,0.092859,0.000966,0.015291,0.618172,0.266735,0.235499,0.231992,0.235878,0.198842,0.229588,0.182663,0.182645,0.174776,0.198329,0.204815,0.175960,0.008904,0.001439,0.028837,0.006737,0.006668,0.014802,0.011406,0.003648,0.002586,0.002620,0.014821,0.008166,0.006960,120.000000,0.093960,classical_w
0.046854,0.019712,3.213860,0.099322,0.146970,0.269310,0.006777,0.068297,-25.131281,1.734566,-0.747692,0.283099,-0.345888,-0.416178,-0.173498,0.113802,-0.455594,-0.064970,-0.087535,0.025483,0.010153,0.019446,0.005211,0.017212,0.025373,0.018062,0.028495,0.027400,0.007426,0.011140,0.009597,0.006479,0.005351,0.024227,0.012495,0.011808,0.088876,0.023900,0.033102,0.130869,0.004792,0.023852,1.045641,0.543179,0.428996,0.380962,0.310825,0.294643,0.311010,0.348197,0.339331,0.299313,0.306116,0.255214,0.208131,0.021088,0.006470,0.015697,0.026128,0.014050,0.027616,0.024212,0.008642,0.012392,0.008799,0.005615,0.005208,0.010890,200.000000,0.108235,classical_w
0.041053,0.019736,3.255135,0.080824,0.137448,0.127001,0.005183,0.060886,-24.995581,2.485695,-0.556403,0.616490,-0.328540,-0.144811,0.052333,-0.244425,0.014032,0.195821,0.128046,-0.058284,-0.066054,0.009730,0.018063,0.035232,0.024217,0.015030,0.023775,0.020192,0.008018,0.013660,0.013297,0.038997,0.004133,0.027246,0.009832,0.007584,0.041117,0.020896,0.035695,0.064779,0.003373,0.012969,0.636752,0.438182,0.330195,0.267477,0.257627,0.236349,0.233443,0.215547,0.266853,0.216286,0.207341,0.189450,0.182653,0.006957,0.012019,0.026545,0.016040,0.011952,0.014013,0.014442,0.004443,0.010718,0.007610,0.023352,0.003613,0.008576,300.000000,0.102381,classical_w
0.048161,0.025661,3.203046,0.102032,0.140035,0.350707,0.005437,0.075100,-23.136192,1.695810,-0.380829,-0.023530,-0.306361,0.048009,-0.123600,0.017420,-0.043534,0.034971,-0.000926,0.114557,0.005713,0.012116,0.010304,0.020082,0.016527,0.023469,0.013130,0.017637,0.003415,0.010895,0.014734,0.024378,0.009967,0.017872,0.012269,0.016057,0.077418,0.018102,0.028874,0.161584,0.002576,0.019530,0.953038,0.418874,0.266375,0.293515,0.252785,0.260464,0.221392,0.229625,0.232890,0.245266,0.221998,0.234494,0.199261,0.011626,0.013516,0.017484,0.014027,0.021833,0.012599,0.015708,0.004109,0.011289,0.011800,0.020465,0.010747,0.007447,120.000000,0.143434,classical_w
0.033556,0.024420,3.175667,0.081968,0.138756,0.097267,0.008239,0.052523,-24.360336,2.527983,-0.115325,0.607349,-0.253910,0.177333,0.098936,0.163550,0.022564,-0.161678,-0.131672,-0.058710,-0.107867,0.034264,0.010525,0.026652,0.012958,0.027481,0.013634,0.032642,0.002389,0.002473,0.024817,0.031111,0.008281,0.026867,0.012576,0.014635,0.111994,0.022816,0.036483,0.076685,0.005656,0.021220,1.005749,0.479148,0.347935,0.314883,0.316523,0.280593,0.285108,0.254683,0.282394,0.363377,0.291797,0.356286,0.224226,0.034509,0.015599,0.022449,0.014894,0.020148,0.018657,0.031914,0.003546,0.002763,0.020495,0.024767,0.010003,0.010336,150.000000,0.123173,classical_w
0.044217,0.010620,3.210404,0.101015,0.143009,0.289047,0.005065,0.069574,-25.875339,1.820540,-0.217569,0.434375,-0.167982,0.305348,0.043107,0.106000,-0.074226,0.003966,0.106725,0.046019,-0.042471,0.009613,0.007067,0.019676,0.017298,0.039300,0.014355,0.017800,0.001951,0.007277,0.010920,0.032498,0.003020,0.020693,0.014243,0.007227,0.075251,0.024649,0.027947,0.208271,0.002539,0.026327,1.337391,0.518639,0.285010,0.210943,0.210016,0.231087,0.202113,0.214968,0.218653,0.183036,0.202716,0.178818,0.178539,0.007273,0.008088,0.012729,0.014541,0.019351,0.013372,0.017090,0.002304,0.005957,0.008693,0.020345,0.002767,0.007291,171.428571,0.151786,classical_w
0.018748,0.015738,3.189634,0.071170,0.148184,0.012701,0.005399,0.023403,-26.596402,4.102165,-0.604432,-0.222789,-0.372121,-0.134645,-0.124485,-0.095497,-0.239253,0.017341,0.119943,0.014949,0.014534,0.018473,0.005603,0.030968,0.014892,0.033785,0.007324,0.026332,0.002189,0.011591,0.042808,0.020326,0.008207,0.031644,0.002770,0.013890,0.090665,0.026175,0.041787,0.010876,0.005476,0.002624,1.081129,0.573304,0.290780,0.278584,0.245896,0.186438,0.223281,0.216092,0.217411,0.265325,0.263203,0.180272,0.160220,0.016328,0.006938,0.023373,0.013126,0.026902,0.006191,0.015782,0.002868,0.010989,0.024822,0.015305,0.006783,0.007990,92.307692,0.077465,classical_w
